text,category,label
regin bhaskaran research scholar cell and molecular biology going to get doctorate degree after sexual harassment                ,none-of-the-categories,4
Iam waiting for part 2 video                ,hope-speech,3
LGBT Communities of Chennai  There is more to the life stories of people from LGBT Communities They live among us Trying their best to carve out a life and identity for themselves in a society that is no so approving  Read about their life stories Inside Out  Exclusively          ,none-of-the-categories,4
It is individual  persons privacy                ,none-of-the-categories,4
People Who Used To See Her At Mehta Nagar Nelson Manikkam Road Drop a like Here                  ,none-of-the-categories,4
Factu it is happening                ,none-of-the-categories,4
Bro pls talk About dimples                ,none-of-the-categories,4
Male and female being together is only natural na appo male and male  female and get being together yen nadakudhu Pls open your mind               ,none-of-the-categories,4
Just want to flashback of history  culture and religion create by humanIt is means human born first then only culture does exist So they asking for their rights only  so live them peacefully because they also human                ,none-of-the-categories,4
Great great story but it is still in a movie wont happen in life I have been through we all dreambut never happen in life                ,none-of-the-categories,4
What an amazing film Kudos to Mani and the entire crew for not just portraying the love and the sentiments of the parents so beautifully but also showing courage to prove that its just a question of love and not about 5 ml of liquid I hope that our so called society wakes up to the reality that we are denying a life with dignity to so many people around us just because they are different                ,counter-speech,0
Yes but dont mention Meera its her nature                ,none-of-the-categories,4
harrish u do  not know Jesus s love man may cheat god will not cheat by my previous coment what I am going to get  r u goin to give me 1cr                ,none-of-the-categories,4
A simple well scripted and acted out movie that addresses the issue with due intensity And a very soothing yet powerful music to compliment the scenes Congrats to the team                ,none-of-the-categories,4
Royal Queen  Bcoz of the same lawa guy was given womeniser title as a girl gave false complaint to take revenge on that guyArguments not gonna change anythingIf you give me respectI will giveI personally dont think men is grester than womenbut I get angry when women today are more freedom and njoy their life but still talk about women empowermentIam pretty sure today boys are giving more respect to girls if they give same respect to them                ,none-of-the-categories,4
Amazing clarity in answers just the necessary emotions while answering good questions by the interviewer as if it comes from the  eyes of the society and  finally casual  photography    direction on the road side    well done nakkheeran                ,none-of-the-categories,4
Supper bro i will like bro im waitting for part 2bro veara leaval bro                ,hope-speech,3
akka really you are great                ,none-of-the-categories,4
The real kindness and humanity is here                ,counter-speech,0
Superb concept and very nice script                ,none-of-the-categories,4
nice bro this is fct                ,none-of-the-categories,4
Ashoka Kaneson  what                ,none-of-the-categories,4
Very informativeAs a part of this generation you always stand ahead of the curve by doing new things and seeing the world from different point of viewGood that you started speaking about the things happening in the society and educating people on thatI hope this will reach many people and bring change in peoples mind That will bring a smile on your faceKeep rocking                ,hope-speech,3
I appreciate your open talkin reality how many of ready to do agriculture work You people prefer easy simple workare you ready to go for agricultural work                ,none-of-the-categories,4
Cameraman drank the potion of invisibility                 ,none-of-the-categories,4
Visuvanathan swamynathan  sorry again typing mistake again got oppurtunity to work in chennai will join in chennai by next week am happy with what I have                ,none-of-the-categories,4
The message was nicely put Great job team Here is a video explaining the full term LGBTQIA               ,none-of-the-categories,4
I wanna connect to u in privately                ,none-of-the-categories,4
Beautiful dono wat to say                ,none-of-the-categories,4
Im a medical student and i know for sure that no human is a default carrier of venereal and STDs just because theyre homosexual As far as youre comment is concerned i can see why you choose to beileve in fictious myths of religion over scientific facts The ignorance is overwhelming in your comment Just because a person is gay will you maime torture them to marry a girl and spoil the girls life too Is that the definition of happiness for you Pity your children if they come out of the closet to you               ,counter-speech,0
HiIm from Kerala plz talk abt KALLADA Travels issue staffa worse behaviorplz make every one understand about that travelsIm not in Instagram or Facebook to follow or message u but plz take tiz comment seriously plzzzzzzzz                ,none-of-the-categories,4
 so cute that thirunangai                ,none-of-the-categories,4
Enna thala vera maari iruku  Waiting for my next share                ,hope-speech,3
Preethi Prasad I tell you why The interviewer explains it at the beginning of the video They just want to break the taboo around them                ,none-of-the-categories,4
super broits correct bro                ,none-of-the-categories,4
Either to motivate other trans people or if it is not mentioned she is exactly looking like girl but voice is different know so comments would be badtitle la potuta better ilaya                ,none-of-the-categories,4
Anna  really nice Today  I am your fan               ,counter-speech,0
This is not prank  its scripted                 ,none-of-the-categories,4
Pls bro dont play with anyone fellings If anyone in that fellings to ask  help from anyone they think its prank     and pls be serious bro                ,none-of-the-categories,4
749 I cried                 ,none-of-the-categories,4
Hinduism not oppose homosexuality  Be aware before talking                ,counter-speech,0
If hungry eat only food not dung                ,homophobic-derogation,1
Wow Exactly If we say that then weve changed are against culture against India and what not lol                ,none-of-the-categories,4
thanks from bottom of our heart                ,none-of-the-categories,4
Fast bro I am waiting                ,none-of-the-categories,4
Hi pvs bro iam your  subscriber bro                ,none-of-the-categories,4
I have seen her interview before this in that she is so sweet and innocent anyone else                ,none-of-the-categories,4
Jaffer Sherif hi u get good person quickly my wishes by vasanth                ,none-of-the-categories,4
Sama knowledge bro                ,none-of-the-categories,4
Thirunangaigal should stop this kind of behavior with public                ,hope-speech,3
Hats off U bUddy                ,none-of-the-categories,4
Really true best of luck for your future                ,none-of-the-categories,4
This so bad act dont parnk    They so good                 ,none-of-the-categories,4
Rizwan Mn posting my wasap no in publ8c could pose huge detrimental causecan i catch you up in fb                ,none-of-the-categories,4
Police should punish them                ,homophobic-threatening,2
I love this akka                 ,none-of-the-categories,4
She is one of the person belonging to human                ,hope-speech,3
Bro kidney stone remove pantratho pathi sollunga                ,none-of-the-categories,4
But u can mention her as Actress Katrina right Whats the need of mentioning her gender here                ,none-of-the-categories,4
I didnt like bcz I dont know its script or not but she is more emotional we have to respect them instead of prank but I like the video more thank you they have a pure heart                ,none-of-the-categories,4
Ur girl nd how u will date with girl so I asked like tat                ,none-of-the-categories,4
Same after I seen ur message let her live her life if shes different its her choice ok                ,none-of-the-categories,4
Very realisticgreat castloved it when he took off his glasses at the end                ,none-of-the-categories,4
Awesome speech MaliniI respect your feelings                ,none-of-the-categories,4
raja s  word So u never called urself a Hindu                ,none-of-the-categories,4
She looks so cute                 ,none-of-the-categories,4
There is one interview she has given about her experience in doing prostitution and horrible men behave to her                ,none-of-the-categories,4
beauty queen reetha yes human is a social animal                ,none-of-the-categories,4
Hi brother I have a request Will you Pls put a video about the origin of fruits and vegetables in India Also Pls tell about the fruits and vegetables which came to use in India due to nonIndian invasion I would like to know our native fruits and vegetables            ,none-of-the-categories,4
Homosexuality is normalbut not  common Its their life Let them to decide                ,counter-speech,0
Super Malini all the best                 ,none-of-the-categories,4
Waiting for nanba                ,none-of-the-categories,4
Ncroad Trincomalee are you a girl comment based on this video                 ,none-of-the-categories,4
Who you are  Very unique wanna be your friend atlast my destiny will you Malini                ,none-of-the-categories,4
Population  Will  decrease                ,none-of-the-categories,4
She looks cute and beautiful                ,none-of-the-categories,4
Bro waiting for part 2                 ,hope-speech,3
50 mental morons everywhere doesnt know what is individual rights whats happening in other countries some people look like educated but fully waste doesnt know a basics of human body If some uneducated person say it cant means they are not aware of changes in body but educated people blabbering is shitty                ,counter-speech,0
where is your data coming from In India and Afrcia has most HIV infected patients does that mean all Indians and Aftricans are LGBT                ,counter-speech,0
Make a video about astrology                ,none-of-the-categories,4
Against the NATURE                ,none-of-the-categories,4
excellent acting is done by Latif character  u Ill become a very gud actor               ,none-of-the-categories,4
Anna sikram waiting for part 2                ,none-of-the-categories,4
Mic set Mind voice sothanigal                 ,none-of-the-categories,4
Bro sema heart touching brorespect broplz quickly post the second video brothis video made me cry bro                ,hope-speech,3
Very good  Inspiration speech                ,none-of-the-categories,4
Semma act bro                ,none-of-the-categories,4
Best film I ever watched                ,none-of-the-categories,4
Superbgood explaination she is correct                ,none-of-the-categories,4
Dont worry everything will be solved soon                ,hope-speech,3
How to connect u in messenger                ,none-of-the-categories,4
jayaseelan bro  semma there is no caste in this world There is only one caste that is humanity caste semma bro               ,hope-speech,3
I am waiting part  2                ,none-of-the-categories,4
This is the first step and its shot before 377 decriminalizationAppreciate the effort see people comments Not every story ends happily and moreoever its a cliffhanger ending she may come back one dayThe end rises a question and starts the discussion thats all it matters So no one killed anything                ,none-of-the-categories,4
Cool bro be confident just rock it                ,none-of-the-categories,4
Brother make video on black magic                ,none-of-the-categories,4
I love you for your character                ,none-of-the-categories,4
Hey aashiq u seems to be emotional  Dnt start crying bro                ,none-of-the-categories,4
Chill Bro Keep rocking                ,none-of-the-categories,4
Sathuranga  vettai  heroine  thana                ,none-of-the-categories,4
Let them live there life the way they want                ,none-of-the-categories,4
Wait for some days Its gonna be changed                ,none-of-the-categories,4
I wish to show this movie to my family members Its an amazing story and so relatable                ,hope-speech,3
Many Ancient Religions never had opposed diversity in human beings They were all inclusive of such diversified people in the social group Only the modern fanatics of the religion say it is a sin  The religion from the land of India never considered it a detestable practice or sin It had gods born of two male godsayyapangods with androgynous formsarthanareeswara and many more Only with the British colonial rule such diversity was curtailed and made a punishable crime                ,counter-speech,0
Background music is so good I like this movie Love is love God bless you              ,counter-speech,0
I dont support this because its against nature                ,homophobic-derogation,1
BloodyMary video bro                ,none-of-the-categories,4
Why we do sex just see madhan gowri video                ,none-of-the-categories,4
I need a heart from tmp  PLZZZZZZZZZZZZZZZZZ                ,none-of-the-categories,4
Just answer my question if u Love in a girl how u will approach u should againt                ,none-of-the-categories,4
Very very feeling in the PRANK                ,none-of-the-categories,4
Unmai than thala                ,none-of-the-categories,4
Jugal Romil  of course me too                ,none-of-the-categories,4
128 Grey t Shirt                ,none-of-the-categories,4
While it may be true that God created Adam and Eve he only created them to populate the Earth and there are 77 billion people on this Earth now  I just think we should all be kind to each other and live our lives how we wish as long as we arent hurting anyone                 ,hope-speech,3
dont feel mchi lets think as everything will be alright soon                ,none-of-the-categories,4
So beautiful bro great person                ,none-of-the-categories,4
Muhammad AzeemSH  yes you are right sir but i cant get the meaning of ur comment                ,none-of-the-categories,4
i would like to know the names of the two male protagonists Superb acting Latif heart felt emotions                ,none-of-the-categories,4
Talk about magic bro                ,none-of-the-categories,4
Like the pro                ,counter-speech,0
Im waiting bro                ,none-of-the-categories,4
love is love  no matter you with guy or girl                ,hope-speech,3
Nithish G hi                ,none-of-the-categories,4
Muthamizh selvan Purushothaman  Hii                ,none-of-the-categories,4
This judgement ll lead to Aids and cultural Decline                ,homophobic-derogation,1
Please dont play with other emotions                ,none-of-the-categories,4
I am a sri lanak born I talk tamil tamil Nadu not English country very sad for you all                ,none-of-the-categories,4
Heart touching love u all the best                ,hope-speech,3
But according to hindu scriptures it is not                ,none-of-the-categories,4
Shrinivasan Kannan oh really So wt bad words u have for men Theya mavan O all these words u scold men indirectly insults women only  So u r saying comment section is calling her prostitute cauz she is lesbian This is society cant see woman speaking                ,none-of-the-categories,4
really heart touching                 ,counter-speech,0
Its 100 true mes I so Happy I so sad Plz Brother tell all this mes in news               ,none-of-the-categories,4
Be proud of yourself dude  You no need to prove anything to anyoneits time you have to pride rather than answering any prejudice  U did nothing wrong to explain to anyone Getting attracted to guy is not a disease or disorder or not even disability its very normal as straight  People dont understand it but we know how hard for us to live in lie always             ,hope-speech,3
Beautiful loves story I really love it  Hearts touching                 ,none-of-the-categories,4
Some are telling its abuse to use transgender as a prefex in tagline I dont think so That title only seeked my attention then only I watched this video Am nt even subscriber of themwould have skiped this asusal she is so cute she came out of lot of  struggles nd got good job Hats off to er                ,counter-speech,0
she is not saying all gays are child abusers My  male friend has told about a guy in his neighbourhood who abused small boys calling them to home for playing Not all gays are child abusers If society changes they will come out and find suitable partners and they will stop child abusing                ,counter-speech,0
please take an look thank you and support                ,none-of-the-categories,4
You could explain things bold and clear  Good                ,none-of-the-categories,4
Shimer Roshan fine  hearing that  seeing such a person who agrees n supports LGBT are real humans our generation should encourage being with such people great to hear it from u brokeep rocking                ,counter-speech,0
She is good heart                ,hope-speech,3
Transgender is such a great                ,hope-speech,3
Its  awesome lovely                ,none-of-the-categories,4
Any one tell me how i can join LGBTQ Bcz i want life partner                ,none-of-the-categories,4
Excellent speech my dear sister                ,none-of-the-categories,4
i am the only  one here looking  for English  comment                 ,none-of-the-categories,4
Pray for india                ,none-of-the-categories,4
Can plz make it r translate it in English                ,none-of-the-categories,4
I think u r clear clarity                ,none-of-the-categories,4
I am 17 years old My Whatsapp Number Call Me and Chat With me and Fuck me              ,none-of-the-categories,4
Hats off ashiq u make her so much comfortable to talk ashiq  best host                ,none-of-the-categories,4
No comments your anti indian                 ,none-of-the-categories,4
Super bro i am ajay 19 i am single yaravadhu true love person irutha life long gay love irutha comment pannuga                ,hope-speech,3
Oscar  level  acting prank tributes to transgender                ,hope-speech,3
Thuuu    Samuel 1211 New International Version NIV  11 This is what the Lord says Out of your own household I am going to bring calamity on you Before your very eyes I will take your wives and give them to one who is close to you and he will sleep with your wives in broad daylight                ,homophobic-threatening,2
Bro super but really touching heart                 ,counter-speech,0
It is good that everyone understands the feelings of people like us so that we too can live peacefully in this community                ,none-of-the-categories,4
Super movie The dialogues are clear relevant and I think quite persuasive Thanks to try to show the love behind gay relationships and by extension LGBT people relationships The Tamil society is very conservative People have troubles to change their mentality because we LGBT are underrepresented The different wayschoice of life should be shown and promoted In this way people can think about his own culture and vision of things  A lot of love to the team                 ,hope-speech,3
Bro tell me Vikings and Zeus history                ,none-of-the-categories,4
Omg 1st time I would like in this advertisement between the video  omg thats our bts  I never skip this ad fully watch                ,none-of-the-categories,4
Rich in humanity                ,hope-speech,3
Same to you                ,none-of-the-categories,4
is that she start to act in any movies  i saw her interview videos only                ,none-of-the-categories,4
Gayathri Krishnan  same way u cant change ppls sexuality                ,counter-speech,0
Kthnks for ur comment                ,none-of-the-categories,4
Sema bro congratulations Bro  what next prank bro Waiting bro go well  bro              ,counter-speech,0
Dont worry sis We are there with you Its your right                ,hope-speech,3
TMP ARMY are u realy grate                ,none-of-the-categories,4
Shes damn dope I love her                ,none-of-the-categories,4
The  best oh prank in tamil history Al the best  TMP               ,counter-speech,0
Part 2 please Love is love                ,hope-speech,3
Whether lesbian or gay couple when they are ready to expand their family by adapting an orphan child I appreciate that thought But some  heterosexual pair give birth to a child and left as an orphan what will they supposed to be called                ,none-of-the-categories,4
Super movie this my story type  iam A Gay my family problem this story                ,none-of-the-categories,4
I miss my life                ,none-of-the-categories,4
IMportant news                ,none-of-the-categories,4
here sex is mean sex there sex meant a gender                ,none-of-the-categories,4
Yeah u are exactly rit                ,none-of-the-categories,4
Thanks for uploading this movie such a fabulous movie                ,none-of-the-categories,4
How cuteeeee and innocent She is                 ,none-of-the-categories,4
I am against to it                ,homophobic-derogation,1
My first comment in YouTube  Great moviethanks a lot  latif role awesome  nice playback and dialog            ,none-of-the-categories,4
Heart touching movie                ,none-of-the-categories,4
God bless you                ,hope-speech,3
Great explanation                 ,none-of-the-categories,4
Bro make me cry                ,none-of-the-categories,4
I hate Ur community                 ,none-of-the-categories,4
No words to say THALIVA Vara level THALIVA                ,hope-speech,3
Elam ok bro Force panni How can u love ur wife so much being a gay I dont understand how s it possible bro Ungala neengale yemathringala                ,homophobic-derogation,1
Too muchthis should be punishable                ,homophobic-derogation,1
Ur attitude and maturity is awesome but ur supporting and giving voice to wrong direction                ,homophobic-derogation,1
Yes its true                ,none-of-the-categories,4
there r sleeping                ,none-of-the-categories,4
Oh jesus christ she needs medical attention                ,none-of-the-categories,4
swetha k seri tell me what physical changes they have as homosexual Are they any genetic changes seen Atleast any difference from straight male n female                ,none-of-the-categories,4
Hey Im Muthu Ur gud name please              ,none-of-the-categories,4
Oversmart speech but illogical to nature harmful to humans actually these people affected by harmone imbalance                ,homophobic-derogation,1
Super  crt soninga                ,none-of-the-categories,4
U r speech always great and clearly bro                ,none-of-the-categories,4
Love is love nothing is more than that                ,counter-speech,0
90 percent another language 10 percent English               ,none-of-the-categories,4
Weird Math omg Ur very bold and mighty person                ,hope-speech,3
Im crying more effective emotions                ,counter-speech,0
Heart touching video                ,none-of-the-categories,4
Vera level  acting boy                 ,counter-speech,0
first of all public should stop putting money for thirunangais begging                ,homophobic-threatening,2
You 9 thana                ,none-of-the-categories,4
Best one No words to say Blessed to have transgenders in our worldspecial Respect for them will always be there                 ,hope-speech,3
I cried bro lots of respect came                ,hope-speech,3
Super brother hands of u                ,hope-speech,3
1000000000 hearts to the woman                 ,none-of-the-categories,4
im human  If the person is comfortable in being who they are whats the problem in trying to break the taboo surrounding it Its not a competition trying to find if shes trans or not                ,none-of-the-categories,4
My life also like that onlyI am gayI am searching my life partner                ,none-of-the-categories,4
i agree with 344                ,none-of-the-categories,4
My point of you its correct because there all feelings so respect in feelings                ,counter-speech,0
Cool Bans   yaaa I will accept even I done tat whats the big deal                ,none-of-the-categories,4
Sema film all are done superb especially Latif I fell in love in this film                ,none-of-the-categories,4
World new disaster                ,homophobic-derogation,1
Section 377                 ,none-of-the-categories,4
I am waiting for part 2 bro                ,hope-speech,3
Very nice movie I  apreciate to making this film to make the consideration of gay sex To the society                ,none-of-the-categories,4
Madan pls give ur contact number I have many doubt pls                ,none-of-the-categories,4
This is not prank show emotional really I am proud to say TMP awesome                ,none-of-the-categories,4
Bro next video post pannunga iam waiting                ,hope-speech,3
Section 377 brought by British not by Indians Also in Europe and America  there was a punishment for gay and lesbians They will be put to death Yes  westerners did lot of good things                ,none-of-the-categories,4
Guys tend to be gay more percentage Hardly homosexuality in girlsif girls being lesbian also no one will questions Even most of straight guys interested with lesbian and lesbian pornbut only straight girls hate gays or gaysex                ,none-of-the-categories,4
Keep rocking dear love you                ,none-of-the-categories,4
Am also gay bro I love your videos               ,hope-speech,3
god bless you brother                ,hope-speech,3
Ak Be The Change  I dont think its good its my opinion                ,none-of-the-categories,4
chi shut wrong this way                ,none-of-the-categories,4
Meganathan D read revelation                ,none-of-the-categories,4
Bro heart touch pannitinga bro hats off                 ,counter-speech,0
She speaks so good and very true                ,none-of-the-categories,4
I will marry                ,none-of-the-categories,4
335 I bet shes lesbian                ,none-of-the-categories,4
Bro how to over from this homosexuality feeling                ,none-of-the-categories,4
weight loss tips                ,none-of-the-categories,4
Wat do u know about us                ,none-of-the-categories,4
Who cried after watching this video                 ,counter-speech,0
Body is female But brain is male Genetic disorder                ,transphobic-derogation,5
Barathraj R Kannan  why is that                ,none-of-the-categories,4
No bro ur telling wrong lots of condoms will be inside her hand bag                ,none-of-the-categories,4
But that transgender do dance for him its just heart breaking                 ,counter-speech,0
i have homosexual affair                ,none-of-the-categories,4
She is so beautiful                ,none-of-the-categories,4
My hear really melting                 ,none-of-the-categories,4
Rekha S great explanation if a Straight guy marries a trans wont that make the guy  homie kudos idc no hatred spread luv bubye                ,none-of-the-categories,4
Mohamed Sameer Trust me brother  I have not seen this kinda maturity in any sane personU r a real human with pure heartU r blessed with the best parents to know world to fullest personNature is what we have around like fountains and hills n not t ancestral guidelines The guidelines which our ancestors have designed was for that time when they lived They didnt had details of genetic science I dont think anyone here in comments section has more scientific knowledge or evidence than World Health Organization who declared homosexuality as normalSo just ignore immature comments                ,none-of-the-categories,4
Last scene very important to all for care super brothers                 ,counter-speech,0
Hats off to your clear thoughts bro                ,none-of-the-categories,4
Surya Trans Kitchen                  ,hope-speech,3
Parjith  I guess I m not the same person u r thinking sorry                ,none-of-the-categories,4
No comments simply waste                ,none-of-the-categories,4
Okay one question to all heterosexual that they say that sex is for reproduction then after having baby y do u hv sex even after getting baby                ,counter-speech,0
Dont spread fake facts                ,none-of-the-categories,4
Accepting and rejecting depends on understanding it completely As of now I dont have any clear picture Im trying to understand Reading articles and seeing videos and my opinion keep changing                ,none-of-the-categories,4
Please dont use transgender term to degrade others                ,none-of-the-categories,4
For more such videos subscribe to the link  We will work harder to generate better content Thank you for your support                ,none-of-the-categories,4
Great video                 ,none-of-the-categories,4
Shes so beautiful She doesnt look any way like a transgender                ,none-of-the-categories,4
they must b punished                ,counter-speech,0
What an maturity in her speech wow inspiring Malini bold and straight forward hats off more respect on u and LGBT communityall r equal                ,none-of-the-categories,4
Very nice and faith                ,none-of-the-categories,4
I need perfect gay friends come private chats                ,none-of-the-categories,4
Really very nice bro                ,none-of-the-categories,4
While im watching this video Its makes me to cry seriously                ,none-of-the-categories,4
I am marana waiting for part 2                ,hope-speech,3
Wow Awesome Realy touchd somewhere in my heart                ,hope-speech,3
Aliy Yila  vedas also dictate discrimination through caste Please put those verses too Glorifying  religious texts and enforcing it on everyone is ridiculous What if I dont believe in any of your religious texts Also please read about  Bible and slavery              ,none-of-the-categories,4
respectful woman                 ,none-of-the-categories,4
Dont act smart                ,none-of-the-categories,4
Even beasts and animals will not do thisadvance RIP                ,homophobic-derogation,1
They have a good heart                ,hope-speech,3
What is latif original name  Can anyone know him                 ,none-of-the-categories,4
If we are doing anything against natureit will be a disastrous for us                ,homophobic-derogation,1
Good job  I am proud of you bros                ,hope-speech,3
They are not  thamil                ,none-of-the-categories,4
Thank u  private account Me too was searching for Tamil print               ,none-of-the-categories,4
Heart touching moviesometimes it s hard to accept                ,none-of-the-categories,4
Waiting Your prank  csk match                ,none-of-the-categories,4
She is beautiful                ,none-of-the-categories,4
Very frankly gud                ,none-of-the-categories,4
inshaf cool so u are indirectly telling that u cant change the nature of a rapist and let him rape girls because its his nature                ,none-of-the-categories,4
Fck em all who said no                ,none-of-the-categories,4
Hi friend callme                ,none-of-the-categories,4
Brilliant Im speechless just hats off to all the  movie members                ,none-of-the-categories,4
Bro talk about edm genre and Indias potentiality and current status                ,none-of-the-categories,4
Respect for u akka                 ,hope-speech,3
Waiting for part 2                ,hope-speech,3
ithu ellamey scripted                 ,none-of-the-categories,4
sathya raj semma movie naan every day crying                ,none-of-the-categories,4
Bro ithu oru asingamana vishyam                  ,homophobic-derogation,1
Though we all follow indian traditions throughout Everything is today mixed with 50 western culture which is now unavoidable Its peoples choice to decide whether to follow western culture or notif we mix western traditions in our culture  Then this is not even a big issue in our countryits every human rights which we cannot interfere and disturb them love is the meaning here that always wins                ,counter-speech,0
Royal Queen  So can I steal you properties becoz its good thing for meWhat do you still want from women empowerment Basically abusing is wrongThere r words they use to scold dads tooDo you see only the bad words they useEven girls are saying the word oth nowadaysNowYou see women are empowered enough to scold a boy with the same words boys uses to scold another  boyHave you ever tried opening musically appI can say boys today are more disciplined than girls                ,none-of-the-categories,4
Stupid  y ur saying wrong concept                ,none-of-the-categories,4
Wow super bro  best prank                ,hope-speech,3
Ragavi 1712 thanks bro                ,none-of-the-categories,4
That Tirunangai is motherhood person and good human                ,none-of-the-categories,4
Pon namer sent me people                ,none-of-the-categories,4
Dont worry sisterbe braveI am a straight man but I support thisThis is also a change created in humans by godppl will not understand thatcoz most of the ppl here r uneducated or educated fools without maturity  right mindset  Wishing u the bestbe strong  be who u are               ,none-of-the-categories,4
You have lot of talent sister you study more and get govt job than people will give you more respect om sai ram                ,none-of-the-categories,4
girubhakar T  When I say man as SirI also say mam when I talk to a elder personSee how women today areDont look into history bcoz no one knew what happened exactlyI see  ladies walking alone at 12 night in bangaloreStill when some women talk about women empowermentthats when I get angryI think in southwomen were and are given respectBith men and women plays equal role in maintaining the familyWomen take care of home kids and men supported financially                ,none-of-the-categories,4
U really great                ,none-of-the-categories,4
She is not looking like a transgender She is really beautiful               ,none-of-the-categories,4
Superb bro All the best for your upcoming success  Thanks for creating awareness about LGBTQ I really dont know about it                ,hope-speech,3
Really heart touching super prank                 ,counter-speech,0
havish srinivasula  caste system can be removed wen discrimination is completely eradicated And ppl feel equal Then reservation will not be required in society                ,none-of-the-categories,4
Wow Clear explanation                 ,none-of-the-categories,4
Only after mentioning her Gender ly could find She z not at all looks like transgender                ,none-of-the-categories,4
Im gay and Im happy in my life and Im living in Chennai                ,hope-speech,3
Bold Interview  Awesome Attitude                 ,none-of-the-categories,4
Blue t shirt oru gay punda                ,homophobic-derogation,1
Bharathi Raja dont worry fell pannathinga ok va                ,none-of-the-categories,4
Actually they are kind heartedcongrats for  showing their good side                ,hope-speech,3
Bro vera level acting Next vikram nee tha yanna                ,none-of-the-categories,4
The best movie give for LGBT community  Thanks for all movie making members                 ,none-of-the-categories,4
Real acting                 ,hope-speech,3
I oppose this  While other countrys following our culture we people Following their countrys culture  makes our own culture garbage              ,homophobic-derogation,1
Bro tats clearly a harassment and culprit can be booked under posco act ask local ppl to file police complaint why waiting for a awareness campaign n short film                ,none-of-the-categories,4
Good explanation DrMahalingam Periasamy STD HIV physician              ,none-of-the-categories,4
Ishvar Mahendiran oh i dnt knw tat brosry ji                ,none-of-the-categories,4
Bro Tell About Magic                ,none-of-the-categories,4
Nobody will come Plug the nose in ur bedroom think about STD and STI this is the point where puliraja and pulirani  already we r no 1                ,homophobic-derogation,1
Kudos to the lady in orange saree the backpacker guy and guy in grey teethey were the only ones giving sensible replies remaining wer jus crap                ,none-of-the-categories,4
New conceptnew trynee pannu thalaexpecting more                ,none-of-the-categories,4
Its wrong world going to finish                ,none-of-the-categories,4
i was about to ask the same thing                ,none-of-the-categories,4
Peoples Need to know about LGBT sex  I think its not wrong                ,homophobic-derogation,1
Super sis U give jobs to them                ,hope-speech,3
Lover boy Hiim feeling proud that u have come outcongratsbest wishes                ,hope-speech,3
was going through those things only                ,none-of-the-categories,4
LGBT NO CHILD ABUSE  ITS A BIOLOGICAL ALTERED WITHOUT KNOWING TO THEM LETS SEE ANY PROBLEM  GOOD AND NEUTRAL ILL ARISE                 ,none-of-the-categories,4
Anupama should be given award fr this movie                ,none-of-the-categories,4
make a video of the death of John f kennedy                ,none-of-the-categories,4
sathish mind your words not everyone are like that                ,counter-speech,0
I know Im Late  but I really like her speech                 ,none-of-the-categories,4
Super sister  913 Really great                ,none-of-the-categories,4
She made me cry I wish I meet her someday  What a care and love she shows to him its really priceless  I can a mother in her                 ,none-of-the-categories,4
This should be strictly prohibit                ,none-of-the-categories,4
Spr people ga                ,none-of-the-categories,4
Aashiq un questions laam Mokkai than but gud dat you YouTubers have strtd highlighting them                ,none-of-the-categories,4
Madan video about new intersteller object                ,none-of-the-categories,4
How long shud I wait for u my dear bestie                ,none-of-the-categories,4
Why will people need to know                ,none-of-the-categories,4
U guys must be appreciated for this social exxperiment prank Well done guyss U will reach heights              ,hope-speech,3
He is a gay person this boy only attraction in men to men                ,none-of-the-categories,4
Homosexuality is not sin It is a natural process It will be growing exponentially it is natures way of controlling birth It is sad that indian government is following western rules  In Indian mythology vali sucreevan mother probably homosexual She was described as  man in daytime and women in the night  Making the homosexual as criminal it self is a crime                ,counter-speech,0
Yes were so gay and were always gay                ,hope-speech,3
Kindly search homosexuality in animal kingdom in youtube go through Btw its not your fault you have been raised in this way                 ,none-of-the-categories,4
I thing modi and amhrisha going to do hemosex marriage                ,homophobic-derogation,1
Well said Totally its chromosomes disorder Human cannot change by themselves We should give respect to them I can see some comments people lack of biological disorders                ,counter-speech,0
358 as for as my concert we dont need ur approval                ,none-of-the-categories,4
Wat d director tries to tell                  ,none-of-the-categories,4
The best ever                ,none-of-the-categories,4
All the bestLive  enjoy ur life with u loved one                ,hope-speech,3
Heart touching video                ,counter-speech,0
Already  I told that  experience  dude                ,none-of-the-categories,4
K u r saying this woman is being abused because of her sexuality What about Dr Shalini the psychiatrist Even she gets comments saying is she a man or woman Why this question Just because they have short hairs She is wearing decent dress bt still men use such against her Simple bro  this society want woman to be traditonally beautiful bt cant see them sexy in modern dress tatz it                ,none-of-the-categories,4
See them as human first  Dont potray them as God Thats enough for them Seeing them as God or some different creature is inhumane                ,counter-speech,0
Waiting for 2021 pride March Cant wait  This is gonna be my first pride                ,none-of-the-categories,4
Thanks a lot ending                ,none-of-the-categories,4
Bro Please About Animators  History                ,none-of-the-categories,4
nice film nice storynice actor                ,none-of-the-categories,4
Yes he is from madurai                 ,none-of-the-categories,4
anu lavanya  its the feeling they have developed with intention its all about the mindset it has been a news that doctor who said this kind of behaviour as harmonial issue itself a gay it should be treated properly not to be encouraged                ,homophobic-derogation,1
Kindly see this guys                ,none-of-the-categories,4
Human Rights Sir Madam Why do you care about other Humans sexual Activity Mr Mic Man This not a Survey bro you just Questioned 10 Humans and Saying Peoples Voice what a tragedy                ,none-of-the-categories,4
